transaction_id,timestamp,customer_id,product_id,product_category,quantity,price,discount,payment_method,customer_age,customer_gender,customer_location,total_amount
TXN100371,2025-02-24 02:44:00,CUST8121,PROD-9506-NX,Smart Home,4,621.27,0.04,Buy Now Pay Later,56,Other,Cape Town,2385.68
TXN100372,2025-01-04 14:49:00,CUST8043,PROD-9611-NX,Electric Scooters,2,32.5,0.2,Cryptocurrency,44,Other,Berlin,52.0
TXN100373,2025-02-26 09:03:00,CUST5887,PROD-9903-NX,Smart Home,3,362.27,0.1,Virtual Card,46,Male,Austin,978.13
TXN100374,2025-01-08 11:05:00,CUST6915,PROD-9863-NX,3D Printing,1,749.89,0.21,Cryptocurrency,64,Other,Cape Town,592.41
TXN100375,2025-02-08 03:48:00,CUST8862,PROD-9669-NX,3D Printing,3,1177.89,0.02,Wallet,55,Male,Berlin,3463.0
TXN100376,2025-03-01 20:03:00,CUST5205,PROD-9688-NX,Wearable Health,4,767.38,0.05,Wallet,37,Non-binary,Austin,2916.04
TXN100377,2025-02-23 03:03:00,CUST9599,PROD-9481-NX,Pet Tech,2,330.27,0.26,Buy Now Pay Later,44,Other,Osaka,488.8
TXN100378,2025-02-21 10:45:00,CUST7687,PROD-9292-NX,Pet Tech,2,769.96,0.07,Wallet,58,Female,Austin,1432.13
TXN100379,2025-02-17 14:02:00,CUST9997,PROD-9549-NX,Electric Scooters,5,659.48,0.25,Wallet,37,Non-binary,Reykjavik,2473.05
TXN100380,2025-01-29 19:07:00,CUST6813,PROD-9008-NX,Pet Tech,2,941.32,0.08,Wallet,61,Male,Reykjavik,1732.03
TXN100381,2025-01-24 17:39:00,CUST5517,PROD-9867-NX,Pet Tech,5,150.7,0.19,Virtual Card,36,Male,Osaka,610.34
TXN100382,2025-01-19 14:12:00,CUST8803,PROD-9110-NX,Wearable Health,1,919.21,0.21,Cryptocurrency,37,Other,Reykjavik,726.18
TXN100383,2025-03-02 23:02:00,CUST7475,PROD-9441-NX,Wearable Health,4,660.99,0.15,Cryptocurrency,52,Non-binary,Reykjavik,2247.37
TXN100384,2025-03-07 04:32:00,CUST8344,PROD-9137-NX,Smart Home,5,1156.52,0.09,UPI,64,Non-binary,Cape Town,5262.17
TXN100385,2025-01-29 14:20:00,CUST5955,PROD-9903-NX,Wearable Health,1,426.7,0.06,Cryptocurrency,19,Male,Osaka,401.1
TXN100386,2025-01-22 17:25:00,CUST6145,PROD-9270-NX,Electric Scooters,2,768.33,0.01,Cryptocurrency,47,Male,Berlin,1521.29
TXN100387,2025-01-25 04:14:00,CUST5371,PROD-9744-NX,Wearable Health,2,1120.13,0.09,Virtual Card,51,Other,Cape Town,2038.64
TXN100388,2025-02-06 00:36:00,CUST5304,PROD-9374-NX,3D Printing,1,145.45,0.2,Cryptocurrency,39,Male,Cape Town,116.36
TXN100389,2025-01-12 21:54:00,CUST7493,PROD-9782-NX,Pet Tech,2,1126.24,0.28,Buy Now Pay Later,20,Male,Austin,1621.79
TXN100390,2025-03-03 03:19:00,CUST9035,PROD-9412-NX,Pet Tech,1,833.27,0.26,Wallet,23,Female,Osaka,616.62
TXN100391,2025-02-28 18:07:00,CUST5951,PROD-9374-NX,Smart Home,5,104.71,0.23,Buy Now Pay Later,32,Male,Reykjavik,403.13
TXN100392,2025-01-28 07:21:00,CUST5796,PROD-9046-NX,Electric Scooters,5,378.63,0.24,Wallet,44,Male,Austin,1438.79
TXN100393,2025-02-11 14:49:00,CUST6923,PROD-9410-NX,Electric Scooters,1,857.1,0.2,Cryptocurrency,27,Female,Berlin,685.68
TXN100394,2025-01-29 18:41:00,CUST9403,PROD-9052-NX,Wearable Health,5,104.14,0.08,Virtual Card,26,Non-binary,Reykjavik,479.04
TXN100395,2025-03-10 10:28:00,CUST6111,PROD-9583-NX,Wearable Health,5,709.05,0.27,Cryptocurrency,50,Non-binary,Austin,2588.03
TXN100396,2025-01-07 14:28:00,CUST8183,PROD-9575-NX,Pet Tech,5,431.41,0.2,Virtual Card,49,Non-binary,Osaka,1725.64
TXN100397,2025-01-01 20:20:00,CUST8716,PROD-9199-NX,Wearable Health,3,754.58,0.17,Wallet,23,Non-binary,Osaka,1878.9
TXN100398,2025-02-11 17:08:00,CUST8039,PROD-9371-NX,Pet Tech,4,78.75,0.03,Wallet,58,Female,Osaka,305.55
TXN100399,2025-02-26 12:56:00,CUST9425,PROD-9566-NX,Electric Scooters,2,1049.06,0.13,Virtual Card,53,Female,Reykjavik,1825.36
TXN100400,2025-02-21 05:52:00,CUST8433,PROD-9295-NX,Smart Home,3,1168.85,0.14,UPI,19,Male,Reykjavik,3015.63
TXN100401,2025-01-10 02:24:00,CUST9811,PROD-9075-NX,Smart Home,5,1163.43,0.26,Virtual Card,46,Female,Berlin,4304.69
TXN100402,2025-01-07 16:02:00,CUST6265,PROD-9395-NX,Wearable Health,1,905.84,0.16,Wallet,21,Female,Cape Town,760.91
TXN100403,2025-02-18 22:28:00,CUST8398,PROD-9516-NX,Pet Tech,5,177.85,0.11,Buy Now Pay Later,18,Non-binary,Berlin,791.43
TXN100404,2025-01-20 09:38:00,CUST5811,PROD-9461-NX,3D Printing,4,915.96,0.29,Wallet,36,Other,Berlin,2601.33
TXN100405,2025-02-16 01:07:00,CUST9008,PROD-9782-NX,Electric Scooters,5,53.89,0.03,Virtual Card,43,Non-binary,Osaka,261.37
TXN100406,2025-01-25 03:20:00,CUST8343,PROD-9563-NX,Electric Scooters,1,51.0,0.13,Wallet,42,Other,Osaka,44.37
TXN100407,2025-01-13 01:21:00,CUST7291,PROD-9286-NX,Electric Scooters,4,405.24,0.01,Wallet,27,Female,Berlin,1604.75
TXN100408,2025-02-01 18:25:00,CUST5268,PROD-9845-NX,Smart Home,5,599.16,0.22,UPI,32,Non-binary,Cape Town,2336.72
TXN100409,2025-01-07 06:16:00,CUST8035,PROD-9638-NX,Electric Scooters,4,930.23,0.28,UPI,39,Female,Berlin,2679.06
TXN100410,2025-01-23 05:38:00,CUST6779,PROD-9696-NX,Pet Tech,2,827.87,0.08,Buy Now Pay Later,38,Non-binary,Berlin,1523.28
TXN100411,2025-02-03 15:14:00,CUST8632,PROD-9625-NX,Smart Home,2,548.94,0.26,Virtual Card,39,Non-binary,Osaka,812.43
TXN100412,2025-01-26 22:33:00,CUST8642,PROD-9121-NX,Wearable Health,5,346.51,0.09,Cryptocurrency,53,Non-binary,Reykjavik,1576.62
TXN100413,2025-01-15 08:36:00,CUST6934,PROD-9131-NX,3D Printing,4,1196.62,0.27,Virtual Card,51,Non-binary,Austin,3494.13
TXN100414,2025-02-09 21:13:00,CUST7971,PROD-9998-NX,3D Printing,1,525.76,0.23,UPI,47,Female,Osaka,404.84
TXN100415,2025-02-19 10:40:00,CUST5813,PROD-9099-NX,Pet Tech,5,555.38,0.24,Wallet,42,Other,Berlin,2110.44
TXN100416,2025-03-06 00:54:00,CUST8009,PROD-9403-NX,Wearable Health,2,217.26,0.01,Virtual Card,62,Female,Reykjavik,430.17
TXN100417,2025-01-28 12:51:00,CUST9460,PROD-9382-NX,Electric Scooters,2,958.9,0.29,Buy Now Pay Later,45,Female,Cape Town,1361.64
TXN100418,2025-02-25 16:13:00,CUST7938,PROD-9813-NX,Electric Scooters,5,840.08,0.22,Cryptocurrency,18,Male,Cape Town,3276.31
TXN100419,2025-03-01 12:37:00,CUST5496,PROD-9347-NX,Smart Home,4,284.4,0.09,Cryptocurrency,62,Non-binary,Berlin,1035.22
TXN100420,2025-02-18 03:29:00,CUST8261,PROD-9571-NX,Electric Scooters,2,121.8,0.25,Cryptocurrency,21,Non-binary,Berlin,182.7
TXN100421,2025-01-01 17:05:00,CUST7260,PROD-9961-NX,Smart Home,4,824.59,0.08,Virtual Card,24,Other,Reykjavik,3034.49
TXN100422,2025-03-02 18:58:00,CUST6554,PROD-9374-NX,Electric Scooters,2,794.05,0.26,Virtual Card,26,Non-binary,Berlin,1175.19
TXN100423,2025-02-20 11:32:00,CUST6000,PROD-9773-NX,Pet Tech,2,346.08,0.03,UPI,53,Female,Osaka,671.4
TXN100424,2025-01-28 06:00:00,CUST8725,PROD-9147-NX,Pet Tech,3,1142.26,0.21,Wallet,36,Female,Osaka,2707.16
TXN100425,2025-03-02 09:11:00,CUST5750,PROD-9203-NX,Pet Tech,2,202.49,0.16,Cryptocurrency,18,Male,Cape Town,340.18
TXN100426,2025-01-10 10:17:00,CUST6737,PROD-9616-NX,Pet Tech,1,532.99,0.03,Wallet,27,Non-binary,Berlin,517.0
TXN100427,2025-01-13 05:21:00,CUST9891,PROD-9521-NX,Pet Tech,5,1133.75,0.07,UPI,53,Other,Cape Town,5271.94
TXN100428,2025-01-25 01:44:00,CUST5174,PROD-9411-NX,3D Printing,5,518.18,0.0,Wallet,26,Female,Cape Town,2590.9
TXN100429,2025-01-11 12:09:00,CUST5414,PROD-9512-NX,3D Printing,4,775.27,0.14,Virtual Card,62,Female,Osaka,2666.93
TXN100430,2025-01-10 17:49:00,CUST7732,PROD-9041-NX,Smart Home,2,492.17,0.09,UPI,63,Non-binary,Cape Town,895.75
TXN100431,2025-03-09 13:50:00,CUST6995,PROD-9046-NX,Smart Home,1,347.2,0.18,Buy Now Pay Later,59,Other,Reykjavik,284.7
TXN100432,2025-02-20 08:32:00,CUST6031,PROD-9039-NX,Electric Scooters,4,1181.17,0.09,Cryptocurrency,49,Male,Berlin,4299.46
TXN100433,2025-01-15 03:34:00,CUST9625,PROD-9140-NX,Smart Home,3,505.97,0.09,UPI,49,Female,Austin,1381.3
TXN100434,2025-01-25 18:57:00,CUST6681,PROD-9730-NX,3D Printing,4,1075.57,0.22,UPI,23,Other,Austin,3355.78
TXN100435,2025-01-26 15:30:00,CUST5562,PROD-9341-NX,Wearable Health,4,295.2,0.01,UPI,55,Non-binary,Austin,1168.99
TXN100436,2025-02-25 01:16:00,CUST9540,PROD-9823-NX,3D Printing,2,275.4,0.27,Buy Now Pay Later,34,Other,Osaka,402.08
TXN100437,2025-01-20 04:07:00,CUST6697,PROD-9485-NX,3D Printing,3,61.58,0.26,Wallet,27,Non-binary,Osaka,136.71
TXN100438,2025-03-07 07:38:00,CUST9803,PROD-9531-NX,Pet Tech,4,790.71,0.2,Virtual Card,44,Male,Cape Town,2530.27
TXN100439,2025-02-01 05:02:00,CUST6769,PROD-9467-NX,Smart Home,1,458.02,0.18,Cryptocurrency,52,Non-binary,Berlin,375.58
TXN100440,2025-01-19 12:45:00,CUST6908,PROD-9152-NX,Electric Scooters,1,1040.62,0.27,UPI,38,Male,Cape Town,759.65
TXN100441,2025-03-04 13:51:00,CUST7691,PROD-9620-NX,Pet Tech,5,581.02,0.06,UPI,42,Non-binary,Berlin,2730.79
TXN100442,2025-02-27 17:30:00,CUST6208,PROD-9914-NX,Wearable Health,3,1162.63,0.02,Cryptocurrency,45,Female,Austin,3418.13
TXN100443,2025-01-25 00:40:00,CUST9882,PROD-9527-NX,Pet Tech,3,242.99,0.07,Cryptocurrency,64,Other,Cape Town,677.94
TXN100444,2025-02-16 00:04:00,CUST5023,PROD-9143-NX,Pet Tech,5,1045.63,0.24,Wallet,32,Other,Austin,3973.39
TXN100445,2025-02-14 11:12:00,CUST7271,PROD-9335-NX,Wearable Health,4,937.5,0.01,Buy Now Pay Later,21,Non-binary,Osaka,3712.5
TXN100446,2025-01-23 20:34:00,CUST6185,PROD-9953-NX,Pet Tech,3,930.83,0.17,UPI,46,Male,Reykjavik,2317.77
TXN100447,2025-01-05 14:58:00,CUST6064,PROD-9627-NX,Smart Home,1,1017.62,0.3,UPI,26,Male,Berlin,712.33
TXN100448,2025-01-09 09:37:00,CUST9425,PROD-9326-NX,Pet Tech,1,919.2,0.26,Buy Now Pay Later,44,Male,Osaka,680.21
TXN100449,2025-02-27 17:36:00,CUST7053,PROD-9166-NX,Wearable Health,2,760.81,0.16,Wallet,43,Non-binary,Austin,1278.16
TXN100450,2025-02-08 13:18:00,CUST6429,PROD-9402-NX,Electric Scooters,3,179.21,0.02,Buy Now Pay Later,36,Female,Reykjavik,526.88
TXN100451,2025-01-26 04:25:00,CUST5900,PROD-9631-NX,Smart Home,4,63.22,0.25,Buy Now Pay Later,45,Female,Austin,189.66
TXN100452,2025-01-05 00:18:00,CUST5211,PROD-9757-NX,Electric Scooters,5,1107.0,0.18,Cryptocurrency,34,Female,Cape Town,4538.7
TXN100453,2025-01-01 07:44:00,CUST6079,PROD-9862-NX,Electric Scooters,5,749.56,0.03,Virtual Card,60,Non-binary,Berlin,3635.37
TXN100454,2025-01-31 08:39:00,CUST5121,PROD-9306-NX,Wearable Health,4,960.93,0.03,Virtual Card,58,Male,Cape Town,3728.41
TXN100455,2025-01-12 21:46:00,CUST7934,PROD-9607-NX,Pet Tech,2,590.79,0.27,UPI,59,Other,Cape Town,862.55
TXN100456,2025-02-27 23:47:00,CUST6949,PROD-9344-NX,Wearable Health,5,162.84,0.2,Wallet,37,Non-binary,Reykjavik,651.36
TXN100457,2025-01-24 20:15:00,CUST9823,PROD-9519-NX,Pet Tech,3,172.09,0.25,Virtual Card,62,Female,Austin,387.2
TXN100458,2025-01-15 16:58:00,CUST7652,PROD-9848-NX,Pet Tech,2,830.54,0.26,Virtual Card,57,Non-binary,Austin,1229.2
TXN100459,2025-03-09 11:14:00,CUST5129,PROD-9521-NX,Pet Tech,3,530.61,0.17,UPI,56,Other,Austin,1321.22
TXN100460,2025-02-10 05:12:00,CUST6427,PROD-9545-NX,Electric Scooters,1,260.62,0.16,Cryptocurrency,40,Male,Berlin,218.92
TXN100461,2025-02-20 05:09:00,CUST7173,PROD-9501-NX,Pet Tech,2,602.62,0.13,Cryptocurrency,64,Female,Cape Town,1048.56
TXN100462,2025-03-06 05:33:00,CUST5429,PROD-9725-NX,3D Printing,5,100.45,0.1,Wallet,49,Non-binary,Austin,452.02
TXN100463,2025-02-08 22:17:00,CUST6038,PROD-9576-NX,Pet Tech,2,708.82,0.13,UPI,64,Other,Osaka,1233.35
TXN100464,2025-02-21 01:19:00,CUST8448,PROD-9306-NX,Wearable Health,2,341.07,0.23,UPI,50,Male,Reykjavik,525.25
TXN100465,2025-01-01 21:07:00,CUST9309,PROD-9486-NX,Wearable Health,2,962.13,0.18,Cryptocurrency,63,Male,Cape Town,1577.89
TXN100466,2025-01-11 04:23:00,CUST5931,PROD-9835-NX,Pet Tech,2,389.68,0.27,UPI,22,Male,Cape Town,568.93
TXN100467,2025-01-07 20:22:00,CUST5520,PROD-9017-NX,Electric Scooters,3,559.88,0.13,Virtual Card,60,Non-binary,Cape Town,1461.29
TXN100468,2025-03-04 21:33:00,CUST8901,PROD-9377-NX,Pet Tech,1,38.65,0.18,Virtual Card,51,Other,Cape Town,31.69
TXN100469,2025-01-14 13:36:00,CUST8672,PROD-9339-NX,Wearable Health,4,110.13,0.19,Virtual Card,57,Non-binary,Berlin,356.82
TXN100470,2025-02-19 15:51:00,CUST7965,PROD-9689-NX,Wearable Health,2,486.18,0.18,Wallet,28,Female,Cape Town,797.34
TXN100471,2025-01-04 06:42:00,CUST9204,PROD-9112-NX,Electric Scooters,5,588.93,0.21,Wallet,20,Male,Berlin,2326.27
TXN100472,2025-02-03 14:33:00,CUST9863,PROD-9426-NX,3D Printing,2,730.02,0.07,Wallet,50,Female,Austin,1357.84
TXN100473,2025-02-23 00:30:00,CUST5893,PROD-9597-NX,Smart Home,5,367.7,0.15,UPI,28,Other,Berlin,1562.72
TXN100474,2025-02-20 07:00:00,CUST8702,PROD-9315-NX,Electric Scooters,3,841.6,0.03,UPI,33,Other,Reykjavik,2449.06
TXN100475,2025-01-14 11:30:00,CUST9127,PROD-9815-NX,3D Printing,5,1035.64,0.12,Wallet,35,Non-binary,Berlin,4556.82
TXN100476,2025-02-09 02:53:00,CUST6814,PROD-9920-NX,Smart Home,4,941.32,0.15,UPI,47,Female,Reykjavik,3200.49
TXN100477,2025-01-12 14:24:00,CUST5355,PROD-9742-NX,3D Printing,1,71.55,0.2,Virtual Card,27,Non-binary,Austin,57.24
TXN100478,2025-01-04 19:22:00,CUST9271,PROD-9893-NX,Smart Home,5,589.6,0.29,Virtual Card,35,Male,Austin,2093.08
TXN100479,2025-01-29 01:24:00,CUST7470,PROD-9704-NX,3D Printing,5,148.29,0.18,UPI,55,Non-binary,Reykjavik,607.99
TXN100480,2025-02-03 04:35:00,CUST8752,PROD-9644-NX,Electric Scooters,1,309.4,0.22,Virtual Card,36,Female,Berlin,241.33
TXN100481,2025-01-04 15:09:00,CUST5255,PROD-9027-NX,Wearable Health,4,1184.33,0.15,Cryptocurrency,53,Female,Berlin,4026.72
TXN100482,2025-02-02 13:38:00,CUST5498,PROD-9611-NX,Wearable Health,2,192.43,0.19,Wallet,30,Male,Cape Town,311.74
TXN100483,2025-01-20 02:55:00,CUST8923,PROD-9485-NX,3D Printing,5,611.19,0.02,Cryptocurrency,63,Male,Austin,2994.83
TXN100484,2025-03-04 01:59:00,CUST8290,PROD-9271-NX,Wearable Health,1,751.33,0.08,UPI,20,Female,Osaka,691.22
TXN100485,2025-01-23 17:06:00,CUST8492,PROD-9990-NX,Pet Tech,3,850.4,0.11,Virtual Card,27,Other,Osaka,2270.57
TXN100486,2025-03-02 16:56:00,CUST5884,PROD-9671-NX,Wearable Health,1,682.59,0.14,Wallet,55,Male,Cape Town,587.03
TXN100487,2025-01-10 08:33:00,CUST9016,PROD-9801-NX,Wearable Health,3,36.48,0.01,Wallet,18,Non-binary,Austin,108.35
TXN100488,2025-02-02 04:37:00,CUST8633,PROD-9995-NX,3D Printing,4,408.59,0.04,Buy Now Pay Later,44,Female,Osaka,1568.99
TXN100489,2025-02-20 23:05:00,CUST5602,PROD-9794-NX,3D Printing,2,633.31,0.08,UPI,63,Male,Berlin,1165.29
TXN100490,2025-02-06 23:44:00,CUST5661,PROD-9592-NX,Pet Tech,1,128.24,0.29,UPI,25,Female,Austin,91.05
TXN100491,2025-02-26 11:51:00,CUST7638,PROD-9591-NX,Pet Tech,5,436.99,0.1,Virtual Card,63,Non-binary,Austin,1966.46
TXN100492,2025-03-10 05:15:00,CUST9983,PROD-9233-NX,Pet Tech,4,64.01,0.14,Wallet,59,Male,Cape Town,220.19
TXN100493,2025-01-15 01:37:00,CUST6215,PROD-9738-NX,Smart Home,1,117.33,0.06,Wallet,34,Male,Cape Town,110.29
TXN100494,2025-01-22 13:09:00,CUST5538,PROD-9052-NX,3D Printing,5,491.38,0.18,Virtual Card,26,Male,Austin,2014.66
TXN100495,2025-01-15 18:59:00,CUST6033,PROD-9597-NX,Electric Scooters,1,180.94,0.08,Wallet,23,Female,Osaka,166.46
TXN100496,2025-01-17 02:46:00,CUST7252,PROD-9491-NX,Pet Tech,3,691.86,0.06,Virtual Card,60,Male,Cape Town,1951.05
TXN100497,2025-02-07 12:40:00,CUST9795,PROD-9174-NX,3D Printing,1,835.12,0.15,Wallet,42,Male,Austin,709.85
TXN100498,2025-01-03 06:08:00,CUST9492,PROD-9536-NX,Pet Tech,1,965.69,0.0,Wallet,56,Female,Austin,965.69
TXN100499,2025-01-17 07:49:00,CUST7663,PROD-9644-NX,3D Printing,1,260.18,0.0,Cryptocurrency,45,Female,Berlin,260.18
TXN100500,2025-03-09 01:02:00,CUST8120,PROD-9738-NX,3D Printing,4,221.79,0.07,UPI,50,Other,Austin,825.06
TXN100501,2025-01-31 05:40:00,CUST9893,PROD-9634-NX,Smart Home,1,147.87,0.01,UPI,54,Male,Berlin,146.39
TXN100502,2025-02-07 11:24:00,CUST9346,PROD-9793-NX,Wearable Health,5,772.81,0.03,Wallet,26,Other,Berlin,3748.13
TXN100503,2025-03-02 23:26:00,CUST7415,PROD-9861-NX,Pet Tech,3,855.11,0.1,Cryptocurrency,35,Non-binary,Austin,2308.8
TXN100504,2025-03-08 21:45:00,CUST8716,PROD-9389-NX,Smart Home,3,62.11,0.24,UPI,38,Male,Cape Town,141.61
TXN100505,2025-01-23 14:07:00,CUST9141,PROD-9151-NX,Electric Scooters,1,1125.05,0.17,Virtual Card,19,Female,Cape Town,933.79
TXN100506,2025-01-25 06:50:00,CUST9959,PROD-9841-NX,Wearable Health,4,86.07,0.15,Virtual Card,60,Other,Osaka,292.64
TXN100507,2025-01-15 11:46:00,CUST8524,PROD-9697-NX,Wearable Health,4,661.02,0.09,Virtual Card,55,Male,Osaka,2406.11
TXN100508,2025-03-05 19:57:00,CUST5812,PROD-9248-NX,Smart Home,5,858.15,0.28,Cryptocurrency,57,Female,Cape Town,3089.34
TXN100509,2025-01-10 20:08:00,CUST5937,PROD-9032-NX,Smart Home,1,1048.39,0.12,Wallet,53,Other,Reykjavik,922.58
TXN100510,2025-02-04 19:40:00,CUST9516,PROD-9586-NX,Electric Scooters,3,864.05,0.03,Buy Now Pay Later,60,Male,Austin,2514.39
TXN100511,2025-01-04 12:35:00,CUST6761,PROD-9970-NX,Electric Scooters,4,967.03,0.19,Buy Now Pay Later,54,Male,Berlin,3133.18
TXN100512,2025-02-12 20:14:00,CUST8523,PROD-9717-NX,3D Printing,1,423.85,0.03,Buy Now Pay Later,32,Other,Berlin,411.13
TXN100513,2025-01-21 05:54:00,CUST8699,PROD-9112-NX,Electric Scooters,4,982.42,0.1,Virtual Card,45,Male,Cape Town,3536.71
TXN100514,2025-01-19 03:58:00,CUST6871,PROD-9195-NX,Smart Home,4,119.13,0.15,Virtual Card,35,Female,Cape Town,405.04
TXN100515,2025-02-11 21:32:00,CUST8389,PROD-9019-NX,Wearable Health,3,1076.41,0.26,Buy Now Pay Later,51,Male,Austin,2389.63
TXN100516,2025-02-01 19:50:00,CUST7776,PROD-9451-NX,Wearable Health,2,668.42,0.15,UPI,39,Female,Osaka,1136.31
TXN100517,2025-01-28 18:41:00,CUST8715,PROD-9321-NX,Electric Scooters,5,985.32,0.21,Cryptocurrency,28,Non-binary,Reykjavik,3892.01
TXN100518,2025-01-21 17:11:00,CUST8266,PROD-9428-NX,Smart Home,5,556.47,0.3,Virtual Card,30,Other,Berlin,1947.65
TXN100519,2025-01-21 06:59:00,CUST8407,PROD-9155-NX,Wearable Health,3,781.2,0.04,Virtual Card,21,Other,Berlin,2249.86
TXN100520,2025-01-03 03:41:00,CUST5778,PROD-9422-NX,Wearable Health,4,643.52,0.08,Cryptocurrency,39,Non-binary,Austin,2368.15
TXN100521,2025-03-02 01:51:00,CUST7560,PROD-9707-NX,Pet Tech,1,884.62,0.12,Virtual Card,24,Male,Reykjavik,778.47
TXN100522,2025-01-18 13:53:00,CUST8496,PROD-9208-NX,Wearable Health,4,120.92,0.13,Buy Now Pay Later,60,Other,Cape Town,420.8
TXN100523,2025-02-06 06:27:00,CUST7560,PROD-9420-NX,Wearable Health,3,95.91,0.12,UPI,41,Non-binary,Berlin,253.2
TXN100524,2025-01-30 21:05:00,CUST7088,PROD-9513-NX,3D Printing,5,315.35,0.27,Wallet,21,Female,Reykjavik,1151.03
TXN100525,2025-01-26 08:37:00,CUST8066,PROD-9793-NX,Pet Tech,4,212.46,0.21,Cryptocurrency,45,Female,Berlin,671.37
TXN100526,2025-01-07 07:39:00,CUST6250,PROD-9626-NX,Pet Tech,5,1049.35,0.18,Virtual Card,32,Female,Reykjavik,4302.34
TXN100527,2025-01-26 09:45:00,CUST8885,PROD-9942-NX,Pet Tech,1,282.58,0.09,Cryptocurrency,18,Non-binary,Cape Town,257.15
TXN100528,2025-02-01 23:05:00,CUST5549,PROD-9482-NX,3D Printing,5,1171.64,0.25,Virtual Card,20,Male,Berlin,4393.65
TXN100529,2025-02-28 09:20:00,CUST5747,PROD-9893-NX,3D Printing,5,420.85,0.29,UPI,31,Non-binary,Berlin,1494.02
TXN100530,2025-02-16 08:48:00,CUST5699,PROD-9868-NX,Smart Home,2,238.99,0.25,Wallet,55,Other,Osaka,358.48
TXN100531,2025-02-06 09:06:00,CUST5763,PROD-9753-NX,3D Printing,2,952.9,0.0,UPI,18,Non-binary,Reykjavik,1905.8
TXN100532,2025-03-03 20:25:00,CUST8537,PROD-9744-NX,Wearable Health,2,798.98,0.19,Wallet,55,Non-binary,Cape Town,1294.35
TXN100533,2025-02-18 19:22:00,CUST5791,PROD-9063-NX,Wearable Health,5,610.38,0.02,UPI,55,Non-binary,Berlin,2990.86
TXN100534,2025-01-31 03:24:00,CUST8052,PROD-9722-NX,3D Printing,3,677.55,0.08,Virtual Card,38,Non-binary,Berlin,1870.04
TXN100535,2025-01-03 12:17:00,CUST6065,PROD-9141-NX,Wearable Health,5,870.06,0.02,Wallet,46,Non-binary,Austin,4263.29
TXN100536,2025-01-11 11:58:00,CUST9557,PROD-9531-NX,Electric Scooters,3,293.43,0.18,Virtual Card,22,Male,Cape Town,721.84
TXN100537,2025-01-24 18:37:00,CUST5491,PROD-9212-NX,3D Printing,3,1195.69,0.21,Buy Now Pay Later,27,Female,Osaka,2833.79
TXN100538,2025-01-17 06:05:00,CUST9804,PROD-9574-NX,3D Printing,2,1170.38,0.03,UPI,45,Female,Reykjavik,2270.54
TXN100539,2025-02-22 20:19:00,CUST9600,PROD-9332-NX,Pet Tech,4,789.13,0.12,UPI,38,Male,Osaka,2777.74
TXN100540,2025-01-25 03:55:00,CUST9601,PROD-9678-NX,Electric Scooters,1,259.46,0.14,UPI,24,Male,Austin,223.14
TXN100541,2025-01-04 11:34:00,CUST7700,PROD-9489-NX,Electric Scooters,2,824.27,0.11,Buy Now Pay Later,20,Non-binary,Austin,1467.2
TXN100542,2025-01-10 20:48:00,CUST6001,PROD-9538-NX,Pet Tech,2,109.83,0.04,Wallet,62,Non-binary,Austin,210.87
TXN100543,2025-02-24 07:13:00,CUST8365,PROD-9385-NX,Smart Home,4,61.02,0.13,Virtual Card,64,Male,Reykjavik,212.35
TXN100544,2025-02-09 13:19:00,CUST7896,PROD-9321-NX,3D Printing,1,327.78,0.23,Wallet,37,Non-binary,Berlin,252.39
TXN100545,2025-02-01 11:09:00,CUST8464,PROD-9979-NX,Wearable Health,5,568.58,0.02,Buy Now Pay Later,36,Other,Berlin,2786.04
TXN100546,2025-03-08 07:31:00,CUST5421,PROD-9177-NX,3D Printing,5,1045.22,0.02,Virtual Card,52,Male,Cape Town,5121.58
TXN100547,2025-01-29 13:14:00,CUST7356,PROD-9470-NX,Wearable Health,2,879.42,0.11,Cryptocurrency,21,Other,Cape Town,1565.37
TXN100548,2025-02-09 17:19:00,CUST9918,PROD-9934-NX,Smart Home,1,897.68,0.28,Wallet,22,Other,Osaka,646.33
TXN100549,2025-02-25 04:17:00,CUST7559,PROD-9545-NX,Wearable Health,2,524.95,0.2,Cryptocurrency,18,Female,Reykjavik,839.92
TXN100550,2025-02-16 13:13:00,CUST7880,PROD-9350-NX,3D Printing,3,431.47,0.2,Buy Now Pay Later,21,Male,Reykjavik,1035.53
TXN100551,2025-01-11 12:37:00,CUST5848,PROD-9559-NX,Smart Home,2,460.97,0.11,Wallet,29,Female,Reykjavik,820.53
TXN100552,2025-02-05 01:28:00,CUST9734,PROD-9362-NX,3D Printing,2,1185.49,0.18,Wallet,44,Male,Austin,1944.2
TXN100553,2025-02-22 11:34:00,CUST9156,PROD-9692-NX,Smart Home,5,72.13,0.0,Virtual Card,59,Other,Berlin,360.65
TXN100554,2025-01-18 07:14:00,CUST6742,PROD-9790-NX,Pet Tech,5,1043.76,0.19,Buy Now Pay Later,40,Other,Berlin,4227.23
TXN100555,2025-01-24 04:26:00,CUST6267,PROD-9888-NX,3D Printing,5,704.94,0.27,Cryptocurrency,42,Other,Cape Town,2573.03
TXN100556,2025-01-05 00:57:00,CUST8950,PROD-9738-NX,Pet Tech,3,540.37,0.18,UPI,38,Non-binary,Osaka,1329.31
TXN100557,2025-03-06 12:21:00,CUST6837,PROD-9697-NX,3D Printing,5,877.18,0.26,Virtual Card,41,Male,Berlin,3245.57
